cohort_month,month_number,users,retention_rate
2020-12,1,4,5.71
2020-12,1,4,5.71
2020-12,1,9,12.86
2020-12,1,2,2.86
2020-12,1,7,10.0
2020-12,1,6,8.57
2020-12,1,1,1.43
2020-12,1,4,5.71
2020-12,1,1,1.43
2020-12,1,6,8.57
2020-12,1,9,12.86
2020-12,1,6,8.57
2020-12,1,5,7.14
2020-12,1,3,4.29
2020-12,1,6,8.57
2020-12,1,3,4.29
2020-12,1,4,0.17
2020-12,1,2,0.09
2020-12,1,6,0.26
2020-12,1,3,0.13
2020-12,1,5,0.22
2020-12,1,14,0.61
2020-12,1,4,0.17
2020-12,1,4,0.17
2020-12,1,6,0.26
2020-12,1,5,0.22
2020-12,1,13,0.57
2020-12,1,1,0.04
2020-12,1,2,0.09
2020-12,1,4,0.17
2020-12,1,3,0.13
2020-12,1,4,0.17
2020-12,1,1,0.04
2020-12,1,4,0.17
2020-12,1,4,0.17
2020-12,1,1,0.04
2020-12,1,1,0.04
2020-12,1,2,0.09
2020-12,1,1,0.04
2020-12,1,2,0.09
2020-12,1,1,0.04
2020-12,1,2,22.22
2020-12,1,1,11.11
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,2,22.22
2020-12,1,2,22.22
2020-12,1,3,33.33
2020-12,1,1,11.11
2020-12,1,2,22.22
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,6,66.67
2020-12,1,2,22.22
2020-12,1,2,22.22
2020-12,1,2,22.22
2020-12,1,2,22.22
2020-12,1,5,55.56
2020-12,1,2,22.22
2020-12,1,1,11.11
2020-12,1,1,11.11
2020-12,1,1,11.11
2020-12,1,1,11.11
2020-12,1,1,11.11
2020-12,1,1,1.52
2020-12,1,1,1.52
2020-12,1,4,6.06
2020-12,1,5,7.58
2020-12,1,6,9.09
2020-12,1,3,4.55
2020-12,1,2,3.03
2020-12,1,6,9.09
2020-12,1,5,7.58
2020-12,1,4,6.06
2020-12,1,4,6.06
2020-12,1,2,3.03
2020-12,1,5,7.58
2020-12,1,2,3.03
2020-12,1,3,4.55
2020-12,1,1,1.52
2020-12,1,1,1.52
2020-12,1,6,9.09
2020-12,1,3,4.55
2020-12,1,5,7.58
2020-12,1,2,3.03
2020-12,1,3,4.55
2020-12,1,4,6.06
2020-12,1,2,3.03
2020-12,1,1,1.52
2020-12,1,1,1.52
2020-12,1,1,1.52
2020-12,1,5,62.5
2020-12,1,2,25.0
2020-12,1,3,37.5
2020-12,1,4,50.0
2020-12,1,1,12.5
2020-12,1,2,25.0
2020-12,1,1,12.5
2020-12,1,2,25.0
2020-12,1,4,50.0
2020-12,1,9,112.5
2020-12,1,1,12.5
2020-12,1,1,12.5
2020-12,1,7,87.5
2020-12,1,10,125.0
2020-12,1,2,25.0
2020-12,1,7,87.5
2020-12,1,2,25.0
2020-12,1,6,75.0
2020-12,1,3,37.5
2020-12,1,2,25.0
2020-12,1,3,37.5
2020-12,1,3,37.5
2020-12,1,1,12.5
2020-12,1,1,12.5
2020-12,1,1,12.5
2020-12,1,1,12.5
2020-12,1,1,12.5
2020-12,1,2,25.0
2020-12,1,7,15.91
2020-12,1,4,9.09
2020-12,1,3,6.82
2020-12,1,5,11.36
2020-12,1,8,18.18
2020-12,1,5,11.36
2020-12,1,15,34.09
2020-12,1,4,9.09
2020-12,1,8,18.18
2020-12,1,3,6.82
2020-12,1,18,40.91
2020-12,1,5,11.36
2020-12,1,1,2.27
2020-12,1,3,6.82
2020-12,1,4,9.09
2020-12,1,10,22.73
2020-12,1,3,6.82
2020-12,1,4,9.09
2020-12,1,2,4.55
2020-12,1,8,18.18
2020-12,1,2,4.55
2020-12,1,3,6.82
2020-12,1,1,2.27
2020-12,1,6,13.64
2020-12,1,9,20.45
2020-12,1,5,11.36
2020-12,1,2,4.55
2020-12,1,6,13.64
2020-12,1,3,6.82
2020-12,1,1,2.27
2020-12,1,3,6.82
2020-12,1,4,13.33
2020-12,1,18,60.0
2020-12,1,5,16.67
2020-12,1,12,40.0
2020-12,1,6,20.0
2020-12,1,12,40.0
2020-12,1,6,20.0
2020-12,1,6,20.0
2020-12,1,10,33.33
2020-12,1,3,10.0
2020-12,1,3,10.0
2020-12,1,2,6.67
2020-12,1,6,20.0
2020-12,1,3,10.0
2020-12,1,6,20.0
2020-12,1,3,10.0
2020-12,1,10,33.33
2020-12,1,10,33.33
2020-12,1,12,40.0
2020-12,1,2,6.67
2020-12,1,2,6.67
2020-12,1,1,3.33
2020-12,1,2,6.67
2020-12,1,2,6.67
2020-12,1,9,30.0
2020-12,1,3,10.0
2020-12,1,2,6.67
2020-12,1,1,3.33
2020-12,1,2,6.67
2020-12,1,5,7.69
2020-12,1,18,27.69
2020-12,1,3,4.62
2020-12,1,15,23.08
2020-12,1,8,12.31
2020-12,1,8,12.31
2020-12,1,18,27.69
2020-12,1,4,6.15
2020-12,1,11,16.92
2020-12,1,4,6.15
2020-12,1,2,3.08
2020-12,1,4,6.15
2020-12,1,5,7.69
2020-12,1,6,9.23
2020-12,1,12,18.46
2020-12,1,6,9.23
2020-12,1,2,3.08
2020-12,1,3,4.62
2020-12,1,4,6.15
2020-12,1,2,3.08
2020-12,1,3,4.62
2020-12,1,3,4.62
2020-12,1,2,3.08
2020-12,1,2,3.08
2020-12,1,1,1.54
2020-12,1,2,3.08
2020-12,1,1,1.54
2020-12,1,3,0.14
2020-12,1,4,0.19
2020-12,1,23,1.07
2020-12,1,3,0.14
2020-12,1,2,0.09
2020-12,1,4,0.19
2020-12,1,3,0.14
2020-12,1,3,0.14
2020-12,1,8,0.37
2020-12,1,47,2.19
2020-12,1,3,0.14
2020-12,1,6,0.28
2020-12,1,16,0.75
2020-12,1,13,0.61
2020-12,1,4,0.19
2020-12,1,10,0.47
2020-12,1,2,0.09
2020-12,1,3,0.14
2020-12,1,5,0.23
2020-12,1,4,0.19
2020-12,1,3,0.14
2020-12,1,2,0.09
2020-12,1,1,0.05
2020-12,1,1,0.05
2020-12,1,2,0.09
2020-12,1,4,0.19
2020-12,1,3,0.14
2020-12,1,3,0.14
2020-12,1,3,0.14
2020-12,1,3,0.14
2021-01,0,56,100.0
2021-01,0,12,21.43
2021-01,0,6,10.71
2021-01,0,10,17.86
2021-01,0,1948,3478.57
2021-01,0,20,35.71
2021-01,0,5,8.93
2021-01,0,17,30.36
2021-01,0,4,7.14
2021-01,0,2,3.57
2021-01,0,4,7.14
2021-01,0,4,7.14
2021-01,0,2,3.57
2021-01,0,4,7.14
2021-01,0,2,3.57
2021-01,0,3,5.36
2021-01,0,3,5.36
2021-01,0,1,1.79
2021-01,0,3,5.36
2021-01,0,3,5.36
2021-01,0,2,3.57
2021-01,0,3,5.36
2021-01,0,1,1.79
2021-01,0,2,3.57
2021-01,0,1,1.79
2021-01,0,6,10.71
2021-01,0,8,100.0
2021-01,0,2341,29262.5
2021-01,0,5,62.5
2021-01,0,2,25.0
2021-01,0,24,300.0
2021-01,0,5,62.5
2021-01,0,2,25.0
2021-01,0,74,925.0
2021-01,0,31,387.5
2021-01,0,1,12.5
2021-01,0,4,50.0
2021-01,0,5,62.5
2021-01,0,9,112.5
2021-01,0,1,12.5
2021-01,0,9,112.5
2021-01,0,4,50.0
2021-01,0,3,37.5
2021-01,0,1,12.5
2021-01,0,2,25.0
2021-01,0,4,50.0
2021-01,0,4,50.0
2021-01,0,4,50.0
2021-01,0,3,37.5
2021-01,0,1,12.5
2021-01,0,3,37.5
2021-01,0,2,25.0
2021-01,0,1,12.5
2021-01,0,2,100.0
2021-01,0,1,50.0
2021-01,0,20,1000.0
2021-01,0,11,550.0
2021-01,0,2299,114950.0
2021-01,0,66,3300.0
2021-01,0,6,300.0
2021-01,0,3,150.0
2021-01,0,1,50.0
2021-01,0,2,100.0
2021-01,0,26,1300.0
2021-01,0,8,400.0
2021-01,0,10,500.0
2021-01,0,3,150.0
2021-01,0,1,50.0
2021-01,0,2,100.0
2021-01,0,1,50.0
2021-01,0,4,200.0
2021-01,0,2,100.0
2021-01,0,3,150.0
2021-01,0,4,200.0
2021-01,0,4,200.0
2021-01,0,2,100.0
2021-01,0,1,50.0
2021-01,0,1,50.0
2021-01,0,3,100.0
2021-01,0,2,66.67
2021-01,0,5,166.67
2021-01,0,7,233.33
2021-01,0,6,200.0
2021-01,0,7,233.33
2021-01,0,17,566.67
2021-01,0,4,133.33
2021-01,0,10,333.33
2021-01,0,105,3500.0
2021-01,0,13,433.33
2021-01,0,46,1533.33
2021-01,0,8,266.67
2021-01,0,23,766.67
2021-01,0,14,466.67
2021-01,0,2681,89366.67
2021-01,0,6,200.0
2021-01,0,10,333.33
2021-01,0,18,600.0
2021-01,0,4,133.33
2021-01,0,3,100.0
2021-01,0,6,200.0
2021-01,0,2,66.67
2021-01,0,7,233.33
2021-01,0,1,33.33
2021-01,0,3,100.0
2021-01,0,1,33.33
2021-01,0,3,100.0
2021-01,0,2,100.0
2021-01,0,18,900.0
2021-01,0,2,100.0
2021-01,0,10,500.0
2021-01,0,12,600.0
2021-01,0,7,350.0
2021-01,0,30,1500.0
2021-01,0,16,800.0
2021-01,0,10,500.0
2021-01,0,3583,179150.0
2021-01,0,40,2000.0
2021-01,0,179,8950.0
2021-01,0,7,350.0
2021-01,0,9,450.0
2021-01,0,80,4000.0
2021-01,0,18,900.0
2021-01,0,13,650.0
2021-01,0,7,350.0
2021-01,0,11,550.0
2021-01,0,11,550.0
2021-01,0,6,300.0
2021-01,0,8,400.0
2021-01,0,8,400.0
2021-01,0,6,300.0
2021-01,0,7,350.0
2021-01,0,2,100.0
2021-01,0,2,100.0
2021-01,0,12,100.0
2021-01,0,30,250.0
2021-01,0,8,66.67
2021-01,0,10,83.33
2021-01,0,30,250.0
2021-01,0,24,200.0
2021-01,0,8,66.67
2021-01,0,26,216.67
2021-01,0,25,208.33
2021-01,0,64,533.33
2021-01,0,4803,40025.0
2021-01,0,22,183.33
2021-01,0,175,1458.33
2021-01,0,8,66.67
2021-01,0,22,183.33
2021-01,0,8,66.67
2021-01,0,16,133.33
2021-01,0,10,83.33
2021-01,0,2,16.67
2021-01,0,11,91.67
2021-01,0,6,50.0
2021-01,0,6,50.0
2021-01,0,4,33.33
2021-01,0,10,83.33
2021-01,0,3,25.0
2021-01,0,1,8.33
2021-01,0,37,100.0
2021-01,0,3,8.11
2021-01,0,14,37.84
2021-01,0,7,18.92
2021-01,0,40,108.11
2021-01,0,16,43.24
2021-01,0,6,16.22
2021-01,0,5,13.51
2021-01,0,21,56.76
2021-01,0,26,70.27
2021-01,0,133,359.46
2021-01,0,13,35.14
2021-01,0,18,48.65
2021-01,0,9,24.32
2021-01,0,3572,9654.05
2021-01,0,5,13.51
2021-01,0,40,108.11
2021-01,0,7,18.92
2021-01,0,9,24.32
2021-01,0,5,13.51
2021-01,0,7,18.92
2021-01,0,6,16.22
2021-01,0,10,27.03
2021-01,0,3,8.11
2021-01,0,1,2.7
2021-01,0,3,100.0
2021-01,0,37,1233.33
2021-01,0,11,366.67
2021-01,0,13,433.33
2021-01,0,11,366.67
2021-01,0,55,1833.33
2021-01,0,34,1133.33
2021-01,0,29,966.67
2021-01,0,39,1300.0
2021-01,0,3254,108466.67
2021-01,0,13,433.33
2021-01,0,16,533.33
2021-01,0,12,400.0
2021-01,0,6,200.0
2021-01,0,113,3766.67
2021-01,0,9,300.0
2021-01,0,6,200.0
2021-01,0,4,133.33
2021-01,0,7,233.33
2021-01,0,9,300.0
2021-01,0,5,166.67
2021-01,0,4,133.33
2021-01,0,4,133.33
2021-01,0,7,233.33
2021-01,0,28,100.0
2021-01,0,6,21.43
2021-01,0,12,42.86
2021-01,0,7,25.0
2021-01,0,19,67.86
2021-01,0,14,50.0
2021-01,0,90,321.43
2021-01,0,5,17.86
2021-01,0,2582,9221.43
2021-01,0,4,14.29
2021-01,0,40,142.86
2021-01,0,6,21.43
2021-01,0,1,3.57
2021-01,0,12,42.86
2021-01,0,10,35.71
2021-01,0,3,10.71
2021-01,0,8,28.57
2021-01,0,9,32.14
2021-01,0,3,10.71
2021-01,0,9,32.14
2021-01,0,1,3.57
2021-01,0,4,14.29
2021-01,0,3,100.0
2021-01,0,44,1466.67
2021-01,0,8,266.67
2021-01,0,88,2933.33
2021-01,0,20,666.67
2021-01,0,22,733.33
2021-01,0,2433,81100.0
2021-01,0,6,200.0
2021-01,0,12,400.0
2021-01,0,6,200.0
2021-01,0,2,66.67
2021-01,0,9,300.0
2021-01,0,6,200.0
2021-01,0,5,166.67
2021-01,0,4,133.33
2021-01,0,2,66.67
2021-01,0,8,266.67
2021-01,0,7,233.33
2021-01,0,9,300.0
2021-01,0,4,133.33
2021-01,0,2,66.67
2021-01,0,2,66.67
2021-01,0,9,100.0
2021-01,0,3,33.33
2021-01,0,130,1444.44
2021-01,0,7,77.78
2021-01,0,9,100.0
2021-01,0,20,222.22
2021-01,0,18,200.0
2021-01,0,3034,33711.11
2021-01,0,42,466.67
2021-01,0,9,100.0
2021-01,0,6,66.67
2021-01,0,46,511.11
2021-01,0,10,111.11
2021-01,0,13,144.44
2021-01,0,30,333.33
2021-01,0,7,77.78
2021-01,0,25,277.78
2021-01,0,12,133.33
2021-01,0,5,55.56
2021-01,0,2,22.22
2021-01,0,5,55.56
2021-01,0,11,100.0
2021-01,0,3551,32281.82
2021-01,0,14,127.27
2021-01,0,25,227.27
2021-01,0,19,172.73
2021-01,0,14,127.27
2021-01,0,156,1418.18
2021-01,0,14,127.27
2021-01,0,69,627.27
2021-01,0,26,236.36
2021-01,0,39,354.55
2021-01,0,18,163.64
2021-01,0,8,72.73
2021-01,0,11,100.0
2021-01,0,10,90.91
2021-01,0,10,90.91
2021-01,0,18,163.64
2021-01,0,14,127.27
2021-01,0,6,54.55
2021-01,0,1,9.09
2021-01,0,14,100.0
2021-01,0,27,192.86
2021-01,0,26,185.71
2021-01,0,3552,25371.43
2021-01,0,8,57.14
2021-01,0,2,14.29
2021-01,0,132,942.86
2021-01,0,17,121.43
2021-01,0,40,285.71
2021-01,0,14,100.0
2021-01,0,7,50.0
2021-01,0,7,50.0
2021-01,0,18,128.57
2021-01,0,28,200.0
2021-01,0,3,21.43
2021-01,0,2,14.29
2021-01,0,22,157.14
2021-01,0,10,71.43
2021-01,0,18,128.57
2021-01,0,13,100.0
2021-01,0,9,69.23
2021-01,0,26,200.0
2021-01,0,35,269.23
2021-01,0,23,176.92
2021-01,0,12,92.31
2021-01,0,3303,25407.69
2021-01,0,23,176.92
2021-01,0,120,923.08
2021-01,0,18,138.46
2021-01,0,13,100.0
2021-01,0,17,130.77
2021-01,0,21,161.54
2021-01,0,3,23.08
2021-01,0,11,84.62
2021-01,0,7,53.85
2021-01,0,8,61.54
2021-01,0,3,23.08
2021-01,0,98,100.0
2021-01,0,43,43.88
2021-01,0,22,22.45
2021-01,0,13,13.27
2021-01,0,5,5.1
2021-01,0,6,6.12
2021-01,0,27,27.55
2021-01,0,3026,3087.76
2021-01,0,15,15.31
2021-01,0,5,5.1
2021-01,0,31,31.63
2021-01,0,41,41.84
2021-01,0,9,9.18
2021-01,0,4,4.08
2021-01,0,6,6.12
2021-01,0,4,4.08
2021-01,0,2,2.04
2021-01,0,7,100.0
2021-01,0,2553,36471.43
2021-01,0,34,485.71
2021-01,0,20,285.71
2021-01,0,8,114.29
2021-01,0,5,71.43
2021-01,0,17,242.86
2021-01,0,16,228.57
2021-01,0,4,57.14
2021-01,0,86,1228.57
2021-01,0,48,685.71
2021-01,0,11,157.14
2021-01,0,9,128.57
2021-01,0,12,171.43
2021-01,0,6,85.71
2021-01,0,5,71.43
2021-01,0,6,100.0
2021-01,0,13,216.67
2021-01,0,37,616.67
2021-01,0,21,350.0
2021-01,0,6,100.0
2021-01,0,3,50.0
2021-01,0,17,283.33
2021-01,0,10,166.67
2021-01,0,2414,40233.33
2021-01,0,94,1566.67
2021-01,0,8,133.33
2021-01,0,13,216.67
2021-01,0,4,66.67
2021-01,0,6,100.0
2021-01,0,8,100.0
2021-01,0,118,1475.0
2021-01,0,46,575.0
2021-01,0,9,112.5
2021-01,0,5,62.5
2021-01,0,23,287.5
2021-01,0,22,275.0
2021-01,0,14,175.0
2021-01,0,2780,34750.0
2021-01,0,7,87.5
2021-01,0,5,62.5
2021-01,0,12,150.0
2021-01,0,6,75.0
2021-01,0,9,112.5
2021-01,0,24,100.0
2021-01,0,17,70.83
2021-01,0,13,54.17
2021-01,0,3115,12979.17
2021-01,0,185,770.83
2021-01,0,30,125.0
2021-01,0,33,137.5
2021-01,0,12,50.0
2021-01,0,24,100.0
2021-01,0,79,329.17
2021-01,0,42,175.0
2021-01,0,16,66.67
2021-01,0,21,87.5
2021-01,0,28,100.0
2021-01,0,27,96.43
2021-01,0,26,92.86
2021-01,0,3567,12739.29
2021-01,0,38,135.71
2021-01,0,54,192.86
2021-01,0,39,139.29
2021-01,0,204,728.57
2021-01,0,84,300.0
2021-01,0,31,110.71
2021-01,0,38,135.71
2021-01,0,3,10.71
2021-01,0,24,100.0
2021-01,0,33,137.5
2021-01,0,8,33.33
2021-01,0,41,170.83
2021-01,0,49,204.17
2021-01,0,13,54.17
2021-01,0,21,87.5
2021-01,0,3483,14512.5
2021-01,0,151,629.17
2021-01,0,17,70.83
2021-01,0,46,191.67
2021-01,0,15,100.0
2021-01,0,39,260.0
2021-01,0,38,253.33
2021-01,0,73,486.67
2021-01,0,3,20.0
2021-01,0,23,153.33
2021-01,0,2983,19886.67
2021-01,0,21,140.0
2021-01,0,91,606.67
2021-01,0,8,53.33
2021-01,0,18,100.0
2021-01,0,92,511.11
2021-01,0,44,244.44
2021-01,0,43,238.89
2021-01,0,19,105.56
2021-01,0,2440,13555.56
2021-01,0,26,144.44
2021-01,0,5,27.78
2021-01,0,9,50.0
2021-01,0,15,100.0
2021-01,0,2330,15533.33
2021-01,0,7,46.67
2021-01,0,30,200.0
2021-01,0,96,640.0
2021-01,0,15,100.0
2021-01,0,18,120.0
2021-01,0,12,80.0
2021-01,0,48,100.0
2021-01,0,16,33.33
2021-01,0,127,264.58
2021-01,0,2897,6035.42
2021-01,0,59,122.92
2021-01,0,35,72.92
2021-01,0,8,16.67
2021-01,0,53,100.0
2021-01,0,24,45.28
2021-01,0,2941,5549.06
2021-01,0,13,24.53
2021-01,0,150,283.02
2021-01,0,35,66.04
2021-01,0,158,100.0
2021-01,0,23,14.56
2021-01,0,17,10.76
2021-01,0,3311,2095.57
2021-01,0,48,30.38
2021-01,0,3049,100.0
2021-01,0,49,1.61
2021-01,0,25,0.82
2021-01,0,139,4.56
2021-01,0,80,100.0
2021-01,0,42,52.5
2021-01,0,2801,3501.25
2021-01,0,2231,100.0
2021-01,0,73,3.27
2021-01,0,2212,100.0
